55,3,0
56,3,0
57,3,0
58,3,0
59,3,0
60,3,0
61,3,0
62,3,0
63,3,0
64,3,0
65,3,0
66,3,0
67,3,0
68,3,0
69,3,0
70,3,0
71,3,0
72,3,0
73,3,0
74,3,0
75,3,0
76,3,0
1,4,0
3,4,120790
10,4,40856
17,4,201048
32,4,53885
57,4,181103
69,4,47493
2,5,0
2,6,0
2,7,0
2,8,0
2,9,0
2,10,0
2,11,0
2,12,0
2,13,0
2,14,0
2,15,0
2,16,0
9,16,0
11,16,0
13,16,0
20,16,0
23,16,0
25,16,185148
27,16,0
31,16,0
32,16,6058
33,16,53849
34,16,0
39,16,0
48,16,0
52,16,13984
57,16,181086
59,16,96268
61,16,0
63,16,0
65,16,15500
76,16,0
2,17,0
2,18,0
2,19,0
2,20,0
9,21,0
10,21,91184
13,21,0
18,21,0
20,21,0
22,21,183697
23,21,0
24,21,0
25,21,0
29,21,193774
30,21,108087
31,21,0
32,21,6033
34,21,0
36,21,0
38,21,0
39,21,0
45,21,3270
47,21,0
49,21,8852
50,21,0
52,21,17962
54,21,0
57,21,181094
59,21,98055
61,21,0
65,21,0
66,21,0
69,21,10517
73,21,0
74,21,0
75,21,0
76,21,0
9,22,0
63,22,0
9,23,0
13,23,0
34,23,0
39,23,0
63,23,0
9,24,0
9,25,0
9,26,0
9,27,0
9,28,0
9,29,0
9,30,0
54,30,0
55,30,0
59,30,100279
63,30,0
74,30,0
76,30,0
9,31,0
63,31,0
9,32,0
9,33,0
9,34,0
39,34,0
9,35,0
9,36,0
9,37,0
61,37,0
63,37,0
9,38,0
9,39,0
9,40,0
63,40,0
1,41,51492
9,41,0
10,41,41050
11,41,0
13,41,0
14,41,0
18,41,0
20,41,0
22,41,0
23,41,0
24,41,0
25,41,0
30,41,108172
31,41,0
32,41,6091
33,41,53866
34,41,0
35,41,0
38,41,0
39,41,0
40,41,0
49,41,0
50,41,0
51,41,0
56,41,0
57,41,0
59,41,91800
61,41,0
62,41,0
63,41,0
64,41,0
65,41,0
66,41,0
69,41,47507
73,41,0
74,41,0
75,41,0
9,42,0
9,43,0
63,43,0
9,44,0
48,44,0
61,44,0
9,45,0
25,45,0
63,45,0
11,46,0
8,47,185810
12,47,0
25,47,0
48,47,0
51,47,0
61,47,0
71,47,203735
12,48,0
13,48,0
34,48,0
39,48,0
48,48,0
12,49,0
48,49,0
51,49,0
13,50,0
34,50,0
54,50,0
10,51,91137
13,51,0
22,51,107117
25,51,184997
30,51,110670
31,51,0
32,51,6001
38,51,6566
45,51,109212
52,51,17940
56,51,0
57,51,22041
59,51,91812
64,51,186143
65,51,197025
74,51,0
76,51,0
13,52,0
13,53,0
49,53,0
57,53,0
13,54,0
13,55,0
13,56,0
39,56,0
49,56,0
13,57,0
13,58,0
13,59,0
13,60,0
39,60,0
49,60,0
57,60,0
14,61,0
14,62,0
14,63,0
14,64,0
18,65,0
18,66,0
20,67,0
20,68,0
76,68,0
20,69,0
23,70,0
23,71,0
23,72,0
23,73,0
23,74,0
23,75,0
34,75,0
40,75,0
46,75,0
54,75,0
57,75,0
67,75,0
74,75,0
23,76,0
23,77,0
23,78,0
27,78,0
54,78,0
59,78,0
23,79,0
27,79,0
23,80,0
23,81,0
23,82,0
27,82,0
23,83,0
27,83,0
24,84,0
65,84,9059
24,85,0
24,86,0
24,87,0
24,88,0
24,89,0
24,90,0
24,91,0
24,92,0
3,93,120950
22,93,195116
24,93,0
32,93,6250
45,93,1124
49,93,8871
52,93,0
65,93,116059
24,94,0
24,95,0
24,96,0
24,97,0
24,98,0
24,99,0
24,100,0
24,101,0
24,102,0
25,103,0
25,104,0
25,105,0
25,106,0
61,106,0
25,107,0
25,108,0
25,109,0
25,110,0
25,111,0
48,111,0
61,111,0
25,112,0
25,113,0
27,114,0
27,115,0
27,116,0
27,117,0
27,118,0
27,119,0
27,120,0
27,121,0
27,122,0
27,123,0
27,124,0
31,125,0
34,126,0
34,127,0
34,128,0
34,129,0
34,130,0
34,131,0
34,132,0
34,133,0
34,134,0
34,135,0
34,136,0
34,137,0
34,138,0
34,139,0
34,140,0
34,141,0
34,142,0
34,143,0
34,144,0
34,145,0
34,146,0
34,147,0
34,148,0
34,149,0
34,150,0
34,151,0
34,152,0
34,153,0
34,154,0
34,155,0
34,156,0
34,157,0
34,158,0
34,159,0
34,160,0
34,161,0
34,162,0
34,163,0
34,164,0
34,165,0
34,166,0
34,167,0
34,168,0
34,169,0
34,170,0
34,171,0
34,172,0
34,173,0
34,174,0
34,175,0
34,176,0
34,177,0
34,178,0
34,179,0
34,180,0
34,181,0
34,182,0
34,183,0
34,184,0
34,185,0
34,186,0
34,187,0
34,188,0
34,189,0
34,190,0
34,191,0
34,192,0
34,193,0
54,193,0
61,193,0
34,194,0
34,195,0
34,196,0
34,197,0
34,198,0
34,199,0
34,200,0
34,201,0
34,202,0
34,203,0
34,204,0
34,205,0
34,206,0
34,207,0
34,208,0
34,209,0
34,210,0
34,211,0
34,212,0
34,213,0
34,214,0
34,215,0
34,216,0
34,217,0
34,218,0
34,219,0
34,220,0
34,221,0
34,222,0
34,223,0
34,224,0
34,225,0
34,226,0
34,227,0
34,228,0
34,229,0
34,230,0
34,231,0
34,232,0
34,233,0
34,234,0
34,235,0
34,236,0
34,237,0
34,238,0
34,239,0
34,240,0
34,241,0
34,242,0
34,243,0
34,244,0
34,245,0
34,246,0
34,247,0
34,248,0
34,249,0
34,250,0
34,251,0
34,252,0
34,253,0
34,254,0
34,255,0
34,256,0
34,257,0
34,258,0
34,259,0
34,260,0
34,261,0
34,262,0
34,263,0
34,264,0
34,265,0
59,265,0
74,265,93601
34,266,0
29,267,206705
34,267,0
45,267,193213
49,267,0
50,267,0
74,267,0
75,267,0
35,268,0
35,269,0
35,270,0
35,271,0
35,272,0
35,273,0
35,274,0
35,275,0
35,276,0
35,277,0
35,278,0
35,279,0
35,280,0
35,281,0
35,282,0
35,283,0
35,284,0
35,285,0
35,286,0
60,286,0
35,287,0
35,288,0
35,289,0
35,290,0
35,291,0
35,292,0
35,293,0
35,294,0
35,295,0
35,296,0
35,297,0
35,298,0
35,299,0
35,300,0
35,301,0
60,301,0
35,302,0
60,302,0
36,303,0
36,304,0
36,305,0
36,306,0
38,307,0
38,308,0
38,309,0
38,310,0
38,311,0
38,312,0
38,313,0
38,314,0
38,315,0
38,316,0
39,317,0
39,318,0
39,319,0
39,320,0
39,321,0
39,322,0
39,323,0
39,324,0
39,325,0
57,325,0
39,326,0
49,326,0
39,327,0
39,328,0
39,329,0
39,330,0
40,331,0
40,332,0
40,333,0
40,334,0
40,335,0
40,336,0
40,337,0
44,338,0
44,339,0
8,340,193790
29,340,193727
34,340,93649
45,340,0
69,340,195766
46,341,0
46,342,0
46,343,0
46,344,0
46,345,0
46,346,0
46,347,0
46,348,0
46,349,0
1,350,53287
3,350,100585
8,350,186159
22,350,88556
29,350,5561
32,350,5938
33,350,4724
46,350,0
47,350,0
57,350,103071
64,350,186094
68,350,7355
46,351,0
46,352,0
46,353,0
46,354,0
46,355,0
46,356,0
46,357,0
46,358,0
46,359,0
46,360,0
46,361,0
46,362,0
46,363,0
46,364,0
46,365,0
46,366,0
46,367,0
46,368,0
46,369,0
47,370,0
47,371,0
47,372,0
48,373,0
48,374,0
48,375,0
48,376,0
48,377,0
48,378,0
76,378,0
48,379,0
48,380,0
63,380,18297
48,381,0
48,382,0
48,383,0
48,384,0
48,385,0
48,386,0
48,387,0
48,388,0
48,389,0
48,390,0
48,391,0
48,392,0
48,393,0
48,394,0
48,395,0
48,396,0
48,397,0
48,398,0
48,399,0
48,400,0
48,401,0
48,402,0
49,403,0
49,404,0
49,405,0
49,406,0
49,407,0
49,408,0
49,409,0
49,410,0
49,411,0
49,412,0
49,413,0
49,414,0
49,415,0
49,416,0
49,417,0
49,418,0
49,419,0
49,420,0
64,420,0
49,421,0
50,422,0
50,423,0
51,424,0
51,425,0
51,426,0
51,427,0
51,428,0
54,429,0
54,430,0
54,431,0
54,432,0
54,433,0
54,434,0
54,435,0
74,435,0
75,435,0
76,435,0
54,436,0
54,437,0
55,438,0
59,438,100250
74,438,131730
57,439,0
57,440,0
57,441,0
57,442,0
57,443,0
57,444,0
57,445,0
57,446,0
57,447,0
57,448,0
57,449,0
57,450,0
57,451,0
57,452,0
57,453,0
57,454,0
57,455,0
57,456,0
57,457,0
57,458,0
57,459,0
57,460,0
57,461,0
57,462,0
57,463,0
57,464,0
57,465,0
57,466,0
57,467,0
57,468,0
57,469,0
57,470,0
57,471,0
57,472,0
57,473,0
57,474,0
57,475,0
57,476,0
57,477,0
57,478,0
57,479,0
57,480,0
57,481,0
57,482,0
57,483,0
57,484,0
57,485,0
57,486,0
57,487,0
57,488,0
57,489,0
57,490,0
57,491,0
57,492,0
57,493,0
57,494,0
57,495,0
57,496,0
57,497,0
57,498,0
57,499,0
57,500,0
57,501,0
57,502,0
57,503,0
57,504,0
57,505,0
57,506,0
57,507,0
57,508,0
57,509,0
57,510,0
57,511,0
57,512,0
57,513,0
57,514,0
57,515,0
57,516,0
57,517,0
59,518,0
59,519,0
64,519,0
59,520,0
64,520,0
59,521,0
64,521,0
60,522,0
60,523,0
60,524,0
60,525,0
60,526,0
60,527,0
60,528,0
60,529,0
60,530,0
60,531,0
60,532,0
60,533,0
60,534,0
60,535,0
60,536,0
60,537,0
60,538,0
60,539,0
61,540,0
61,541,0
61,542,0
61,543,0
61,544,0
61,545,0
61,546,0
61,547,0
61,548,0
61,549,0
61,550,0
61,551,0
61,552,0
61,553,0
61,554,0
61,555,0
61,556,0
61,557,0
61,558,0
61,559,0
61,560,0
63,561,0
63,562,0
63,563,0
63,564,0
63,565,0
63,566,0
63,567,0
63,568,0
63,569,0
63,570,0
63,571,0
63,572,0
63,573,0
64,574,0
64,575,0
64,576,0
64,577,0
64,578,0
64,579,0
64,580,0
64,581,0
64,582,0
64,583,0
64,584,0
64,585,0
64,586,0
64,587,0
64,588,0
64,589,0
64,590,0
64,591,0
64,592,0
64,593,0
64,594,0
64,595,0
64,596,0
64,597,0
64,598,0
64,599,0
64,600,0
64,601,0
64,602,0
64,603,0
64,604,0
64,605,0
64,606,0
64,607,0
64,608,0
64,609,0
64,610,0
64,611,0
64,612,0
64,613,0
64,614,0
64,615,0
64,616,0
64,617,0
64,618,0
64,619,0
64,620,0
64,621,0
64,622,0
64,623,0
64,624,0
64,625,0
64,626,0
64,627,0
64,628,0
64,629,0
64,630,0
64,631,0
64,632,0
64,633,0
64,634,0
64,635,0
64,636,0
64,637,0
64,638,0
64,639,0
64,640,0
64,641,0
64,642,0
64,643,0
64,644,0
64,645,0
64,646,0
64,647,0
64,648,0
64,649,0
64,650,0
64,651,0
64,652,0
32,653,203462
65,653,0
15,654,35424
22,654,195741
29,654,11418
33,654,12128
65,654,0
29,655,12606
32,655,203577
65,655,0
30,656,108490
65,656,0
65,657,0
65,658,0
66,658,0
65,659,0
66,660,0
66,661,0
66,662,0
66,663,0
66,664,0
66,665,0
66,666,0
67,666,0
67,667,0
67,668,0
67,669,0
67,670,0
67,671,0
67,672,0
72,672,36697
67,673,0
67,674,0
67,675,0
67,676,0
67,677,0
67,678,0
67,679,0
67,680,0
67,681,0
70,682,0
70,683,0
70,684,0
70,685,0
70,686,0
70,687,0
70,688,0
71,689,0
73,690,0
73,691,0
73,692,0
73,693,0
73,694,0
74,695,0
74,696,0
74,697,0
74,698,0
74,699,0
22,700,185276
59,700,138217
74,700,0
74,701,0
74,702,0
74,703,0
74,704,0
74,705,0
76,706,0
76,707,0
76,708,0
76,709,0
76,710,0
76,711,0
1,1000,51470
10,1000,41027
22,1000,11924
32,1000,53931
45,1000,192521
69,1000,13373
3,1001,121432
32,1001,117012
10,1002,41038
22,1002,190344
69,1002,11203
17,1003,201571
29,1003,193751
34,1003,108451
45,1003,108195
33,1004,212181
36,1005,184719
52,1006,13514
52,1007,13358
52,1008,13938
57,1009,103087
57,1010,106071
59,1011,118617
